AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,LANTITUDE,LONGTUDE,DESC,SOURCE,PRECISION,URL,FORM,TYPE,SCHOOL,TIMELINE,Genre
DE ROUCY-TRIOSON Anne-Louis Girodet,(b. 1767  Montargis  d. 1824  Paris),The Entombment of Atala,1808,Oil on canvas  207 x 267 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/girodet/atala.jpg,painting,historical,French,1801-1850,Neoclassicism
François-Marius Granet,(b. 1755  Aix-en-Provence  d. 1849  Aix-en-Provence),San Trinità dei Monti and the Villa Medici  Rome,1808,Oil on canvas  48 x 61 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/granet/trinita.jpg,painting,landscape,French,1801-1850,Neoclassicism
Antoine-Jean Gros,(b. 1771  Paris  d. 1835  Meudon),Napoleon Bonaparte on the Battlefield of Eylau  1807,1808,Oil on canvas  521 x 784 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gros/7eylau.jpg,painting,historical,French,1801-1850,Neoclassicism
Jean-Auguste-Dominique Ingres,(b. 1780  Montauban  d. 1867  Paris),The Valpinçon Bather,1808,Oil on canvas  146 x 97 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/i/ingres/02ingres.jpg,painting,other,French,1801-1850,Neoclassicism
Sir Thomas Lawrence,(b. 1769  Bristol  d. 1830  London),Portrait of the Children of John Angerstein,1808,Oil on canvas  194 x 144 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/l/lawrence/angerst3.jpg,painting,portrait,English,1751-1800,Neoclassicism
Pierre-Paul Prud'hon,(b. 1758  Cluny  d. 1823  Paris),Justice and Divine Vengeance Pursuing Crime,1808,Oil on canvas  244 x 294 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/p/prudhon/3justice.jpg,painting,mythological,French,1801-1850,Romanticism
Pierre-Narcisse Guérin,(b. 1774  Paris  d. 1833  Roma),Aurora and Cephalus,1810,Oil on canvas  254 x 186 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/guerin/23aurora.jpg,painting,mythological,French,1801-1850,Neoclassicism
Jean-Pierre Franque,(b. 1774  Le Buis  d. 1860  Paris),Allegory of the State of France before the Return from Egypt,1810,Oil on canvas  261 x 326 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/f/franque/allegory.jpg,painting,mythological,French,1801-1850,Romanticism
Y LUCIENTES Francisco de Goya,(b. 1746  Fuendetodos  d. 1828  Bordeaux),Sharing the Old Woman,1810,Sepia wash,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/goya/9g/95/9500draw.jpg,graphics,other,Spanish,1801-1850,Romanticism
Pierre-Paul Prud'hon,(b. 1758  Cluny  d. 1823  Paris),Venus Bathing,1810,Oil on canvas  134 x 103 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/p/prudhon/4venus.jpg,painting,mythological,French,1801-1850,Romanticism
Pierre-Paul Prud'hon,(b. 1758  Cluny  d. 1823  Paris),Portrait of the King of Rome,1811,Oil on canvas  46 x 56 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/p/prudhon/5kingrom.jpg,painting,portrait,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),An Officer of the Chasseurs Commanding a Charge,1812,Oil on canvas  349 x 266 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/101geric.jpg,painting,other,French,1801-1850,Romanticism
Jacques-Louis David,(b. 1748  Paris  d. 1825  Bruxelles),Leonidas at Thermopylae,1814,Oil on canvas  395 x 531 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/david_j/4/414david.jpg,painting,historical,French,1801-1850,Neoclassicism
Jacques-Louis David,(b. 1748  Paris  d. 1825  Bruxelles),Leonidas at Thermopylae (detail),1814,Oil on canvas,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/david_j/4/415david.jpg,painting,historical,French,1801-1850,Neoclassicism
Jean-Auguste-Dominique Ingres,(b. 1780  Montauban  d. 1867  Paris),The Grand Odalisque,1814,Oil on canvas  91 x 162 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/i/ingres/05ingres.jpg,painting,other,French,1801-1850,Neoclassicism
Antoine Berjon,(b. 1754  Lyon  d. 1843  Lyon),Still-Life with a Basket of Flowers,1814,Oil on canvas  66 x 50 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/b/berjon/flowers.jpg,painting,still-life,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),The Wounded Officer of the Imperial Guard Leaving the Battlefield,1814,Oil on canvas  358 x 294 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/102geric.jpg,painting,other,French,1801-1850,Romanticism
Pierre-Narcisse Guérin,(b. 1774  Paris  d. 1833  Roma),Dido and Aeneas,1815,Oil on canvas  292 x 390 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/guerin/2dido_ae.jpg,painting,mythological,French,1801-1850,Neoclassicism
Louis Léopold Boilly,(b. 1761  La Bassé  d. 1845  Paris),Gabrielle Arnault as a Child,1815,Oil on canvas  21 x 16 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/b/boilly/gabriell.jpg,painting,portrait,French,1751-1800,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),Riderless Horse Races,1817,Oil on canvas  45 x 60 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/103geric.jpg,painting,other,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),Riderless Horse Races (detail),1817,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/103gerix.jpg,painting,other,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),The Retreat from Russia,1818,Lithograph  445 x 362 mm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/2/22gerica.jpg,graphics,other,French,1801-1850,Romanticism
Jean-Auguste-Dominique Ingres,(b. 1780  Montauban  d. 1867  Paris),Roger Freeing Angelica,1819,Oil on canvas  147 x 190 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/i/ingres/06ingres.jpg,painting,mythological,French,1801-1850,Neoclassicism
Jean-Auguste-Dominique Ingres,(b. 1780  Montauban  d. 1867  Paris),The Violinist Niccolò Paganini,1819,Pencil  298 x 218 mm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/i/ingres/08ingres.jpg,graphics,portrait,French,1801-1850,Neoclassicism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),Swiss Guard and Wounded Veteran,1819,Lithograph  393 x 330 x 362 mm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/2/23gerica.jpg,graphics,other,French,1801-1850,Romanticism
Claude-Marie Dubufe,(b. 1790  Paris  d. 1864  Paris),The Dubufe Family,1820,Oil on canvas  64 × 84 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/dubufe/claude/family.jpg,painting,portrait,French,1801-1850,Neoclassicism
Horace Vernet,(b. 1789  Paris  d. 1863  Paris),The Gate at Clichy,1820,Oil on canvas  98 x 131 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/v/vernet/horace/clichy.jpg,painting,historical,French,1801-1850,Romanticism
John Constable,(b. 1776  East Bergholt  d. 1837  Hampstead),View of Salisbury,1820,Oil on canvas  35 x 51 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/constabl/salisbu1.jpg,painting,landscape,English,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),Portrait of an Artist in His Studio,1820,Oil on canvas  147 x 114 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/107gerid.jpg,painting,portrait,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),A Turk (Mustapha),1820,Black chalk and watercolour  301 x 226 mm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/2/24gerica.jpg,graphics,other,French,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),The Epsom Derby,1821,Oil on canvas  92 x 122 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/111geric.jpg,painting,other,French,1801-1850,Romanticism
Achille-Etna Michallon,(b. 1796  Paris  d. 1822  Paris),Landscape Inspired by the View of Frascati,1822,Oil on canvas  127 x 171 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/m/michallo/frascati.jpg,painting,landscape,French,1801-1850,Neoclassicism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Barque of Dante,1822,Oil on canvas  189 x 246 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/1/103delac.jpg,painting,other,French,1801-1850,Romanticism
Pierre-Paul Prud'hon,(b. 1758  Cluny  d. 1823  Paris),Crucifixion,1822,Oil on canvas  278 x 166 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/p/prudhon/7crucifi.jpg,painting,religious,French,1801-1850,Romanticism
Caspar David Friedrich,(b. 1774  Greifswald  d. 1840  Dresden),The Tree of Crows,1822,Oil on canvas  59 x 73 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/f/friedric/3/303fried.jpg,painting,landscape,German,1801-1850,Romanticism
Théodore Géricault,(b. 1791  Rouen  d. 1824  Paris),A Madwoman and Compulsive Gambler,1822,Oil on canvas  77 x 65 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/g/gericaul/1/108geric.jpg,painting,portrait,French,1801-1850,Romanticism
Jérôme-Martin Langlois,(b. 1779  Paris  d. 1838  Paris),Portrait of Jacques-Louis David,1824,Oil on canvas  88 x 75 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/l/langlois/p_david.jpg,painting,portrait,French,1801-1850,Neoclassicism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Girl Seated in a Cemetery,1824,Oil on canvas  65 5 x 54 3 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/1/106delac.jpg,painting,mythological,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Massacre at Chios,1824,Oil on canvas  419 x 354 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/1/107delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Massacre at Chios (detail),1824,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/1/108delac.jpg,painting,historical,French,1801-1850,Romanticism
Ary Scheffer,(b. 1795  Dordrecht  d. 1858  Argenteuil),The Death of Géricault,1824,Oil on canvas  36 x 46 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/s/scheffer/gericaul.jpg,painting,genre,Dutch,1801-1850,Romanticism
Hortense Haudebourt-Lescot,(b. 1784  Paris  d. 1845  Paris),Self-Portrait,1825,Oil on canvas  74 x 60 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/h/haudebou/selfport.jpg,painting,portrait,French,1801-1850,Neoclassicism
Jean-Baptiste Camille Corot,(b. 1796  Paris  d. 1875  Paris),The Bridge of Narni,1825,Paper monted on canvas  34 X 48 CM,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/corot/corot01.jpg,painting,landscape,French,1801-1850,Realism
Jean-Baptiste Camille Corot,(b. 1796  Paris  d. 1875  Paris),Self-Portrait,1825,Paper mounted on canvas  32 x 24 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/corot/corot02.jpg,painting,portrait,French,1801-1850,Realism
Jean-Baptiste Camille Corot,(b. 1796  Paris  d. 1875  Paris),The Coliseum Seen from the Farnese Gardens,1826,Paper mounted on canvas  30 x 49 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/corot/corot03.jpg,painting,landscape,French,1801-1850,Realism
Jean-Baptiste Camille Corot,(b. 1796  Paris  d. 1875  Paris),The Forum Seen from the Farnese Gardens,1826,Paper mounted on canvas  28 x 50 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/corot/corot04.jpg,painting,landscape,French,1801-1850,Realism
Sil'vestr Fedosyevich Shchedrin,(b. 1791  St. Petersburg  d. 1830  Sorrento),Terrace at Sorrento,1826,Oil on canvas  43 x 60 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/s/shchedri/silvestr/1sorrent.jpg,painting,landscape,Russian,1801-1850,Romanticism
Richard Parkes Bonington,(b. 1802  Arnold  d. 1828  London),On the Adriatic,1826,Oil on cardboard  30 x 43 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/b/boningto/adriatic.jpg,painting,landscape,English,1801-1850,Romanticism
Richard Parkes Bonington,(b. 1802  Arnold  d. 1828  London),Water Basin at Versailles,1826,Oil on canvas  43 x 54 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/b/boningto/waterbas.jpg,painting,landscape,English,1801-1850,Romanticism
François-Joseph Heim,(b. 1787  Belfort  d. 1865  Paris),Charles V Distributing Awards to the Artists at the Close of the Salon of 1824,1827,Oil on canvas  173 x 256 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/h/heim/awards.jpg,painting,historical,French,1801-1850,Neoclassicism
Jean-Auguste-Dominique Ingres,(b. 1780  Montauban  d. 1867  Paris),The Apotheosis of Homer,1827,Oil on canvas  386 x 512 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/i/ingres/12ingres.jpg,painting,mythological,French,1801-1850,Neoclassicism
Léopold Robert,(b. 1794  La Chaux-de-Fonds  d. 1835  Venezia),The Pilgrimage to the Madonna of the Arch,1827,Oil on canvas  142 x 212 cm,Musée du Louvre  Paris,48.86108780,2.33575010,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/r/robert_l/pilgrima.jpg,painting,religious,Swiss,1801-1850,Neoclassicism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Death of Sardanapalus,1827,Oil on canvas  392 x 496 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/204delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Death of Sardanapalus (detail),1827,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/205delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),The Death of Sardanapalus (detail),1827,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/206delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Sketch for The Death of Sardanapalus,1827,Pastel over graphite  chalk and crayon on unbleached paper  440 x 580 mm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/7/702delac.jpg,graphics,study,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Female Nude  Killed from Behind,1827,Pastel  red and white chalk on paper  400 x 270 mm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/7/703delac.jpg,graphics,study,French,1801-1850,Romanticism
Paul Delaroche,(b. 1797  Paris  d. 1856  Paris),The Death of Elizabeth I  Queen of England,1828,Oil on canvas  422 x 343 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delaroch/1delaroc.jpg,painting,historical,French,1801-1850,Romanticism
Jean-Baptiste Camille Corot,(b. 1796  Paris  d. 1875  Paris),The Cathedral of Chartres,1830,Oil on canvas  64 x 51 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/c/corot/corot05.jpg,painting,landscape,French,1801-1850,Realism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Liberty Leading the People (28th July 1830),1830,Oil on canvas  260 x 325 cm,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/208delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Liberty Leading the People (detail),1830,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/209delac.jpg,painting,historical,French,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Liberty Leading the People (detail),1830,Oil on canvas,Musée du Louvre  Paris,48.8610878,2.3357501,Louvre  Paris  France,Bing Maps,TouristStructure,http://www.wga.hu/detail/d/delacroi/2/210delac.jpg,painting,historical,French,1801-1850,Romanticism
